,entropy,sum_added_lines,mean_added_lines,sum_added_methods,mean_added_methods,med_added_methods,sum_added_conditionals,mean_added_conditionals,sum_added_calls,mean_added_calls,med_added_calls,mean_added_assignments,med_sloc,sum_wmc,sum_mi,sum_dit,sum_lcom5,sum_tcc,mean_tcc,sum_lcc,target
2006,1.5377335324458994,-0.09894940610361129,-0.10873684560597,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,0.03752337065054581,0.22931516145174247,-0.010364972864489116,0.19044252041700804,0.2513670388004949,-0.2868456270181153,-0.3358734165050365,-0.2703116731904435,0.10406140456262428,-0.04254288493538332,0.0341710887579185,0.07045096235725183,1.741343025838852,0.0031499989597475564,0
8592,-0.8625960639829908,-0.10340528134875084,-0.03504279942965711,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
8136,1.5818788254800744,-0.1108317400906501,-0.15786620972351192,-0.03443840990269484,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.06672510048748373,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,-0.4541069301271686,-0.30492771127972523,0.1859772565964078,0.16704784298463385,-0.12494040430016272,0.5263079673440082,2.5571107563540676,0.5708837641117664,0
4891,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4862,-0.8625960639829908,-0.1138023235874098,-0.12101918663535548,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
3753,1.0016457322080397,0.03918272649571478,-0.17667354442475844,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
8100,1.3941912424994765,-0.1108317400906501,-0.18857206229697562,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
6352,-0.8625960639829908,0.09710910468252895,1.6230732395373828,0.1406289158239143,0.5186156323051857,0.5409168044365023,0.2406619939158742,2.380258832777523,0.08356857317383523,2.2250877402701326,2.4977692143044705,3.766166520667404,0.2540625525053935,-0.13679266913178537,-0.11171411814120727,-0.1473382488953919,-0.04910966642919162,-0.1771172273313174,-0.47380486516020065,-0.17272404547430495,0
6597,1.2169388926298046,-0.05290536190383593,-0.17298293714429405,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
6046,-0.8625960639829908,-0.11974349058092919,-0.1701485507528974,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
5942,-0.8625960639829908,-0.030625985678138175,0.5667919110102315,-0.03443840990269484,0.06181749393311368,0.0703161749519877,0.07815109530361149,1.0566011888847349,0.19628882841982448,3.969069357287096,4.423256793307878,0.2921561083655304,-0.21394510558221275,-0.3370711752197726,-0.03812014094992731,-0.04254288493538332,0.05864977898751612,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
6381,1.341737444224981,-0.07369944638115383,-0.07598393619427539,-0.005260522281593319,-0.014315529128898333,-0.008117263295431379,-0.04373207865558554,0.06385795596514397,-0.010364972864489116,-0.003333214807099082,-0.06954755770007305,-0.2868456270181153,-0.37405298861218333,2.298692867864109,-0.33291759698706735,0.376638570904651,0.10690698041368402,-0.06985420065831055,-0.30865848856222444,-0.023660013929008333,0
3455,1.4609708747372088,-0.023199526936238925,-0.18396618441095608,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4992,-0.8625960639829908,-0.1138023235874098,-0.12101918663535548,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.01975832746832155,0.626437924671249,0.7327389335513467,-0.2868456270181153,0.3205689039178428,-0.297509988832022,-0.08664240941386302,-0.1473382488953919,-0.0074426780667006835,-0.1665946755080737,-0.37965299327186025,-0.15297678058800748,0
7082,1.3805106018202773,0.08968264594062969,0.03514200645254566,0.11145102820281276,-0.0016266919518963254,-0.008117263295431379,0.15940654460974285,0.22931516145174247,0.2620423106466515,0.6845706452384812,0.7327389335513467,0.5816569760573532,0.9782428234409527,3.579486277167533,-0.42276593011936314,0.7958200267446854,1.0865982358543513,0.28457286626127637,-0.08264779133353509,0.26339063922710126,1
3154,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.06672510048748373,-0.1002210824191526,-0.06954755770007305,-0.2868456270181153,0.21957777769893833,0.004144057374576025,-0.13744688994764626,-0.1473382488953919,-0.049464450418882915,-0.19386948229050552,-0.6236977988565904,-0.19472191187151924,0
8282,-0.8625960639829908,-0.10637586484551054,-0.059607481488428066,-0.03443840990269484,0.06181749393311368,0.0703161749519877,-0.08435980330865121,-0.26705645500805303,-0.057331745883651294,0.04511071899892771,0.09090974055021092,-0.2868456270181153,-0.1720707361743743,-0.17882642966877033,-0.0692491777806746,-0.1473382488953919,-0.11630086657206945,-0.08150136992121419,0.38173019027037075,-0.048892258774531065,0
4507,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.44055934002463265,-0.31976315617513174,0.015472130470329002,-0.1473382488953919,-0.2718125588091419,0.3439651620887623,4.188646144449182,0.21605015692618018,0
5758,-0.8625960639829908,-0.11974349058092919,-0.1701485507528974,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.4257801508218661,-0.2999825629812564,0.006999341039612373,-0.1473382488953919,-0.014786304832670223,-0.12491631967181638,-0.006730599053390649,-0.08809292044450717,0
5910,-0.8625960639829908,-0.12122878232930905,-0.1824308917822829,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,0.35012728232337587,0.03381494716538895,-0.1467106468425824,0.06225247902462527,-0.06563489484709994,-0.13518705973266448,-0.09862935314375766,-0.11590029315631248,0
8981,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4057,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,-0.17699713257529648,-0.3148180078766629,-0.043125261387493896,-0.1473382488953919,-0.10658138991081288,0.3439651620887623,4.188646144449182,0.2870168783632974,0
8446,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
1329,-0.5822365875620089,1.5720038108237202,3.290401034276462,0.7241866682459447,0.9754137706772578,1.0115174339210167,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
8196,1.23408659615691,-0.11528761533578964,-0.19061911913520654,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.44794893462601587,-0.1689361330718327,0.6435364276507833,0.2718432069446425,0.40211642466185227,0.6053231758901042,1.7050866855019673,0.43976429211193946,0
1684,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
8969,-0.8625960639829908,-0.1138023235874098,-0.12101918663535548,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.04373207865558554,0.06385795596514397,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,0.2921561083655304,-0.4848969076329322,-0.32470830447360055,0.0557582565952109,-0.1473382488953919,-0.19837648155465232,0.07045096235725183,1.741343025838852,0.0031499989597475564,0
5787,1.3821550434617507,-0.12122878232930905,-0.2008544033263611,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,0.20110379119548016,0.04123266961309218,-0.04433257602932958,-0.04254288493538332,0.1367462206250626,-0.085715169791917,-0.18096670661625988,-0.07614586280573658,0
1777,1.4490468045752671,-0.1108317400906501,-0.15786620972351192,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
8936,1.2506863996906286,0.4446673738034139,0.17375699806989608,0.3448741291716249,0.1379505169951257,0.1487496131994068,0.32191744322200555,0.8359915815692702,0.6283831401961164,1.449984799373704,0.17113838967535291,3.302965132360488,-0.4257801508218661,-0.06261544465475305,0.9064971708573356,0.9006153907046941,0.25014847532692,0.6826018027488928,1.935573469124277,0.47964083836259264,0
751,1.225345684558974,-0.09300823911009189,-0.18067627163522781,-0.005260522281593319,0.023750982402107674,0.031099455828278166,0.11877881995667716,0.14658655870844323,0.12114199158916499,0.14199858661098125,0.010681091425068935,0.2921561083655304,0.31564250751692063,0.9709205497252305,0.11349675019358568,0.6910246627846769,0.5246579060088111,0.5788862299116558,0.4601386398007348,0.620334404328022,0
5310,0.7797775021577963,-0.09894940610361129,-0.16400738023820466,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.04373207865558554,0.06385795596514397,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,-0.30385183989904235,0.7434437279956647,0.0952049983994753,0.7958200267446854,0.12694883540614674,0.03460375816030206,0.3573177552039392,-0.004859201993237279,0
3307,1.3821550434617507,-0.11974349058092919,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4929,1.581426848889573,-0.021714235187859074,0.06731004248188852,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4851,-0.8625960639829908,-0.11677290708416949,-0.14558386869412643,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
476,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.06672510048748373,-0.1002210824191526,-0.06954755770007305,-0.2868456270181153,6.808632963932342,1.4332919156320651,-0.48980777758575483,-0.1473382488953919,-0.05418014392846898,-0.1725273625049282,-0.43273646536725174,-0.1719723866967494,0
8061,-0.30394030980409636,-0.06330240414249488,0.038651246746655786,-0.005260522281593319,0.1379505169951257,0.1487496131994068,0.20003426926280854,2.0493444218043257,0.03660180015467306,1.498428733179731,1.6954827230530505,0.871157843749176,-0.18684992537714082,-0.10959435349020685,0.015334141054076182,0.06225247902462527,0.15901241549456308,-0.026798529159776253,0.08261536425724507,0.05046114869946545,0
2957,1.2055034533517908,0.3600057441457625,0.08967020179179551,0.5199414548982341,0.2293101446695401,0.22718305144682588,0.646939240446531,0.9242354244954561,0.6002030763846192,1.124718386676096,0.2513670388004949,1.064158422210391,-0.07107960995546979,1.7275282393909601,0.20742287506252935,0.7958200267446854,1.2861622275182214,0.43893857732231745,0.012089027165773501,0.4584130433017326,0
8677,1.2782668646841553,0.1951383600755991,0.22288636218743801,-0.03443840990269484,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.057331745883651294,0.04511071899892771,0.09090974055021092,-0.2868456270181153,-0.21394510558221275,-0.1491555398779574,0.11856423632638212,0.16704784298463385,-0.11759680379698019,0.0020724124243742016,1.1295172461862697,0.06702004888764501,0
211,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
468,-0.8625960639829908,-0.12122878232930905,-0.1824308917822829,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,0.153071426286489,-0.18871672626570798,-0.09535575418617552,-0.04254288493538332,-0.0841425828737022,-0.010163754634003215,1.02003258384991,-0.021501601317353288,0
